blr_id,blr_name,blr_category_name,blr_coverage
EDU015624UTP01,Godwin  Public School,Education Fees,IND-UTP-Meerut
EDU015625UTP01,"Godwin Public School Baheri,Bareilly",Education Fees,IND-UTP-Bareilly
EDU015626UTP01,Golden Bells Academy,Education Fees,IND-UTP-Muzaffarnagar
EDU015627UTP01,Golden Bells Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015628UTP01,Golden Flower Public School,Education Fees,IND-UTP-Kheri
EDU015629UTP01,Golden Flower Public School,Education Fees,IND-UTP-Shahjahanpur
EDU015630UTP01,Golden Future Public School.,Education Fees,IND-UTP-Muzaffarnagar
EDU015631UTP01,Golden Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015632UTP01,Good Samaritan English School,Education Fees,IND-UTP-Ballia
EDU015633UTP01,Gopal Ji Memorial School,Education Fees,IND-UTP-Ballia
EDU015634UTP01,Gopal Public School,Education Fees,IND-UTP-Sultanpur
EDU015635UTP01,Gopal Saraswati Vidya Mandir,Education Fees,IND-UTP-Raebareli
EDU015636UTP01,Gorakhpur Public School,Education Fees,IND-UTP-Gorakhpur
EDU015637UTP01,Goverdhan Vidyapeeth,Education Fees,IND-UTP-Mathura
EDU015638UTP01,Goyal Public School,Education Fees,IND-UTP-Bijnor
EDU015639UTP01,Grace Convent Senior Secondary School,Education Fees,IND-UTP-Mathura
EDU015640UTP01,Grain Chamber Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015641UTP01,Gramarshi Academy International,Education Fees,IND-UTP-Ambedkar Nagar
EDU015642UTP01,Grammar Academy,Education Fees,IND-UTP-Ambedkar Nagar
EDU015643UTP01,"Gramya Bharati Purv Madhyamik Shikshalaya,",Education Fees,IND-UTP-Ghazipur
EDU015644UTP01,Gramyanchal Public School,Education Fees,IND-UTP-Barabanki
EDU015645UTP01,Great Columbus School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015646UTP01,Great Indian Academy,Education Fees,IND-UTP-Bijnor
EDU015647UTP01,Greater Heights Public School,Education Fees,IND-UTP-Bulandshahr
EDU015648UTP01,Greater Noida World School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015649UTP01,Greater Valley School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015650UTP01,Green Field Academy,Education Fees,IND-UTP-Kheri
EDU015651UTP01,Green Field Academy,Education Fees,IND-UTP-Kheri
EDU015652UTP01,Green Field Academy,Education Fees,IND-UTP-Saharanpur
EDU015653UTP01,Green Field Public Jr. High School,Education Fees,IND-UTP-Ghaziabad
EDU015654UTP01,Green Field Public School,Education Fees,IND-UTP-Bijnor
EDU015655UTP01,Green Field Public School,Education Fees,IND-UTP-Ghaziabad
EDU015656UTP01,Green Fields Academy,Education Fees,IND-UTP-Allahabad
EDU015657UTP01,Green Fields School,Education Fees,IND-UTP-Lucknow
EDU015658UTP01,Green Land Convent School,Education Fees,IND-UTP-Agra
EDU015659UTP01,Green Land Public School,Education Fees,IND-UTP-Lucknow
EDU015660UTP01,Green Lawns School,Education Fees,IND-UTP-Ballia
EDU015661UTP01,Green Light Public School,Education Fees,IND-UTP-Bijnor
EDU015662UTP01,Green Meadows School,Education Fees,IND-UTP-Moradabad
EDU015663UTP01,Green Valley Convent Public School,Education Fees,IND-UTP-Aligarh
EDU015664UTP01,Green Valley English School,Education Fees,IND-UTP-Varanasi
EDU015665UTP01,Green Valley Public School,Education Fees,IND-UTP-Ballia
EDU015666UTP01,Green View Public School,Education Fees,IND-UTP-Sant Ravidas Nagar
EDU015667UTP01,Green Way Public School,Education Fees,IND-UTP-Lucknow
EDU015668UTP01,Green Willow Public School,Education Fees,IND-UTP-Hathras
EDU015669UTP01,Greenfield Academy,Education Fees,IND-UTP-Barabanki
EDU015670UTP01,Greenfields Public School,Education Fees,IND-UTP-Ghaziabad
EDU015671UTP01,Greenland Academy,Education Fees,IND-UTP-Ghaziabad
EDU015672UTP01,Greenland Public School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015673UTP01,Greenwood Sec School,Education Fees,IND-UTP-Moradabad
EDU015674UTP01,Greno Public School,Education Fees,IND-UTP-Bulandshahr
EDU015675UTP01,Growell Junior High School,Education Fees,IND-UTP-Baghpat
EDU015676UTP01,Gulmohar,Education Fees,IND-UTP-Kanpur Nagar
EDU015677UTP01,Guru Gorakhnath Vidyapeeth,Education Fees,IND-UTP-Varanasi
EDU015678UTP01,Guru Govind Singh Public School,Education Fees,IND-UTP-Baghpat
EDU015679UTP01,Guru Har Rai Academy,Education Fees,IND-UTP-Kanpur Nagar
EDU015680UTP01,Guru Kripa Divine Grace Public School,Education Fees,IND-UTP-Bahraich
EDU015681UTP01,Guru Nanak Convent School,Education Fees,IND-UTP-Saharanpur
EDU015682UTP01,Guru Nanak Dev Public School,Education Fees,IND-UTP-Jyotiba Phule Nagar
EDU015683UTP01,Guru Nanak English School,Education Fees,IND-UTP-Varanasi
EDU015684UTP01,Guru Nanak Gurdas Academy,Education Fees,IND-UTP-Pilibhit
EDU015685UTP01,Guru Nanak Modern School,Education Fees,IND-UTP-Kanpur Nagar
EDU015686UTP01,Guru Nanak Public School,Education Fees,IND-UTP-Allahabad
EDU015687UTP01,Guru Nanak Public School,Education Fees,IND-UTP-Firozabad
EDU015688UTP01,Guru Nanak Public School,Education Fees,IND-UTP-Kanpur Nagar
EDU015689UTP01,Guru Tegh Bahadur Public School,Education Fees,IND-UTP-Meerut
EDU015690UTP01,Guru Tegh Bahadur Public School,Education Fees,IND-UTP-Saharanpur
EDU015691UTP01,Gurucharan Kaur Public School,Education Fees,IND-UTP-Sultanpur
EDU015692UTP01,Gurukul Academy,Education Fees,IND-UTP-Kheri
EDU015693UTP01,Gurukul Academy,Education Fees,IND-UTP-Lucknow
EDU015694UTP01,Gurukul Academy,Education Fees,IND-UTP-Lucknow
EDU015695UTP01,Gurukul Gyan Ganga International School,Education Fees,IND-UTP-Saharanpur
EDU015696UTP01,Gurukul International School,Education Fees,IND-UTP-Baghpat
EDU015697UTP01,Gurukul Mission,Education Fees,IND-UTP-Deoria
EDU015698UTP01,Gurukul Montessori School,Education Fees,IND-UTP-Allahabad
EDU015699UTP01,Gurukul Public School,Education Fees,IND-UTP-Aligarh
EDU015700UTP01,Gurukul Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015701UTP01,Gurukul The School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015702UTP01,Gurukul Vidyapeeth,Education Fees,IND-UTP-Baghpat
EDU015703UTP01,Gurukul Vidyapeeth,Education Fees,IND-UTP-Saharanpur
EDU015704UTP01,Gurukulam Public School,Education Fees,IND-UTP-Jalaun
EDU015705UTP01,Gurunanak Academy,Education Fees,IND-UTP-Ambedkar Nagar
EDU015706UTP01,Guruteg Bahadur Educational Academy,Education Fees,IND-UTP-Saharanpur
EDU015707UTP01,Gyan Bhumi International,Education Fees,IND-UTP-Deoria
EDU015708UTP01,Gyan Deep Academy,Education Fees,IND-UTP-Varanasi
EDU015709UTP01,Gyan Deep Public School,Education Fees,IND-UTP-Firozabad
EDU015710UTP01,Gyan International School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015711UTP01,Gyan Kalash International School,Education Fees,IND-UTP-Saharanpur
EDU015712UTP01,Gyan Kunj Academy,Education Fees,IND-UTP-Ballia
EDU015713UTP01,Gyan Peethika,Education Fees,IND-UTP-Ballia
EDU015714UTP01,Gyan Sthali Academy,Education Fees,IND-UTP-Etawah
EDU015715UTP01,Gyan Sthali Residential School,Education Fees,IND-UTP-Etawah
EDU015716UTP01,Gyan Sthaly Public School,Education Fees,IND-UTP-Jhansi
EDU015717UTP01,Gyandeep English School,Education Fees,IND-UTP-Varanasi
EDU015718UTP01,Gyandeep Public School,Education Fees,IND-UTP-Bijnor
EDU015719UTP01,Gyandeep Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015720UTP01,Gyandeep Shiksha Bharati,Education Fees,IND-UTP-Mathura
EDU015721UTP01,Gyanshree School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015722UTP01,Gyansthali Academy,Education Fees,IND-UTP-Auraiya
EDU015723UTP01,Gyansthali Public School,Education Fees,IND-UTP-Chitrakoot
EDU015724UTP01,Gyansthali Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015725UTP01,H A L School,Education Fees,IND-UTP-Lucknow
EDU015726UTP01,H A L School,Education Fees,IND-UTP-Sultanpur
EDU015727UTP01,H A L Vidyalaya,Education Fees,IND-UTP-Kanpur Nagar
EDU015728UTP01,H P International School,Education Fees,IND-UTP-Budaun
EDU015729UTP01,H S Memorial Public School,Education Fees,IND-UTP-Lucknow
EDU015730UTP01,H. S. S. Public School,Education Fees,IND-UTP-Jyotiba Phule Nagar
EDU015731UTP01,H.C.J. Academy,Education Fees,IND-UTP-Ambedkar Nagar
EDU015732UTP01,H.L International School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015733UTP01,H.P. Children'S Academy,Education Fees,IND-UTP-Gorakhpur
EDU015734UTP01,H.R. International School,Education Fees,IND-UTP-Aligarh
EDU015735UTP01,H.S.Public School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015736UTP01,Halim Muslim English School,Education Fees,IND-UTP-Kanpur Dehat
EDU015737UTP01,Hallmark World School,Education Fees,IND-UTP-Gorakhpur
EDU015738UTP01,Hallmark World School,Education Fees,IND-UTP-Deoria
EDU015739UTP01,Handa Public School,Education Fees,IND-UTP-Bareilly
EDU015740UTP01,Hans Green Field Public School,Education Fees,IND-UTP-Fatehpur
EDU015741UTP01,Hanuman Prasad Dhanuka Saraswati,Education Fees,IND-UTP-Varanasi
EDU015742UTP01,Happy Blue Bird Pub School,Education Fees,IND-UTP-Bulandshahr
EDU015743UTP01,Happy Home English School,Education Fees,IND-UTP-Varanasi
EDU015744UTP01,Happy Model Junior High School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015745UTP01,Happy Model School,Education Fees,IND-UTP-Varanasi
EDU015746UTP01,Hare Krishna Public School,Education Fees,IND-UTP-Aligarh
EDU015747UTP01,Hari Har Public School,Education Fees,IND-UTP-Jaunpur
EDU015748UTP01,Hari International Academy,Education Fees,IND-UTP-Saharanpur
EDU015749UTP01,Hari Maya International School,Education Fees,IND-UTP-Kheri
EDU015750UTP01,Harihar Singh Academy,Education Fees,IND-UTP-Chandauli
EDU015751UTP01,Harish Raghav Public School,Education Fees,IND-UTP-Mathura
EDU015752UTP01,Hariti Public School,Education Fees,IND-UTP-Bareilly
EDU015753UTP01,Harmilap Mission School,Education Fees,IND-UTP-Kanpur Nagar
EDU015754UTP01,Harpati Memorial Public School,Education Fees,IND-UTP-Bijnor
EDU015755UTP01,Harrow School,Education Fees,IND-UTP-Bareilly
EDU015756UTP01,Hartmann College,Education Fees,IND-UTP-Bareilly
EDU015757UTP01,Hastinapur Public School,Education Fees,IND-UTP-Meerut
EDU015758UTP01,Headway Global School,Education Fees,IND-UTP-Meerut
EDU015759UTP01,Heaven Garden Junior High School,Education Fees,IND-UTP-Azamgarh
EDU015760UTP01,Heera Lal Patel International School,Education Fees,IND-UTP-Kanpur Nagar
EDU015761UTP01,Heera Lal Yadav Public School,Education Fees,IND-UTP-Lucknow
EDU015762UTP01,Heera Singh Public School,Education Fees,IND-UTP-Mathura
EDU015763UTP01,Heliger Borden Education Center,Education Fees,IND-UTP-Kanpur Nagar
EDU015764UTP01,Hem Vidya Niketan,Education Fees,IND-UTP-Aligarh
EDU015765UTP01,Heritage Academy,Education Fees,IND-UTP-Ghaziabad
EDU015766UTP01,Heritage Academy,Education Fees,IND-UTP-Gorakhpur
EDU015767UTP01,Heritage Children Academy,Education Fees,IND-UTP-Rampur
EDU015768UTP01,Heritage Convent School,Education Fees,IND-UTP-Moradabad
EDU015769UTP01,Heritage International Public School,Education Fees,IND-UTP-Deoria
EDU015770UTP01,Heritage International School,Education Fees,IND-UTP-Aligarh
EDU015771UTP01,Heritage International School,Education Fees,IND-UTP-Kanpur Nagar
EDU015772UTP01,Heritage Public School,Education Fees,IND-UTP-Agra
EDU015773UTP01,Heritage Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015774UTP01,Herman Gmeiner School,Education Fees,IND-UTP-Chandauli
EDU015775UTP01,Highland Hall Convent School,Education Fees,IND-UTP-Saharanpur
EDU015776UTP01,Hillman Public School,Education Fees,IND-UTP-Agra
EDU015777UTP01,Hillwood Military School,Education Fees,IND-UTP-Bulandshahr
EDU015778UTP01,Hillwoods Academy,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015779UTP01,Hilton Convent School,Education Fees,IND-UTP-Jyotiba Phule Nagar
EDU015780UTP01,Himalaya Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015781UTP01,Himalayan Academy,Education Fees,IND-UTP-Bijnor
EDU015782UTP01,Himalayan Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015783UTP01,Hind Angles Public School,Education Fees,IND-UTP-Banda
EDU015784UTP01,Hindon Public School,Education Fees,IND-UTP-Ghaziabad
EDU015785UTP01,Hi-Ness Public School,Education Fees,IND-UTP-Meerut
EDU015786UTP01,Hira International School,Education Fees,IND-UTP-Jyotiba Phule Nagar
EDU015787UTP01,Hira Public School,Education Fees,IND-UTP-Ambedkar Nagar
EDU015788UTP01,Hm Modern Convent School Sahaspur (Bijnor),Education Fees,IND-UTP-Bijnor
EDU015789UTP01,Hmfa Memorial School,Education Fees,IND-UTP-Allahabad
EDU015790UTP01,Hoerner College,Education Fees,IND-UTP-Lucknow
EDU015791UTP01,Holi Angels Public School,Education Fees,IND-UTP-Deoria
EDU015792UTP01,Holi Point Academy,Education Fees,IND-UTP-Auraiya
EDU015793UTP01,Holman Institute,Education Fees,IND-UTP-Agra
EDU015794UTP01,Holy Angel Academy,Education Fees,IND-UTP-Bijnor
EDU015795UTP01,Holy Angel'S Convent School,Education Fees,IND-UTP-Muzaffarnagar
EDU015796UTP01,Holy Angel'S Public School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015797UTP01,Holy Angels' School,Education Fees,IND-UTP-Ghaziabad
EDU015798UTP01,Holy Angels' School,Education Fees,IND-UTP-Shahjahanpur
EDU015799UTP01,Holy Child Academy,Education Fees,IND-UTP-Baghpat
EDU015800UTP01,Holy Child Academy,Education Fees,IND-UTP-Jaunpur
EDU015801UTP01,Holy Child School,Education Fees,IND-UTP-Ghaziabad
EDU015802UTP01,Holy Child School,Education Fees,IND-UTP-Moradabad
EDU015803UTP01,Holy Cross English School,Education Fees,IND-UTP-Ghazipur
EDU015804UTP01,Holy Cross School,Education Fees,IND-UTP-Ballia
EDU015805UTP01,Holy Cross School,Education Fees,IND-UTP-Gorakhpur
EDU015806UTP01,Holy Divine Pd. Shayam Sunder Memorial Convent School,Education Fees,IND-UTP-Jaunpur
EDU015807UTP01,Holy Family Convent School,Education Fees,IND-UTP-Bareilly
EDU015808UTP01,Holy Heaven Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015809UTP01,Holy Home Public School,Education Fees,IND-UTP-Saharanpur
EDU015810UTP01,Holy Light Public School,Education Fees,IND-UTP-Agra
EDU015811UTP01,Holy Public Junior College,Education Fees,IND-UTP-Agra
EDU015812UTP01,Holy Public School,Education Fees,IND-UTP-Agra
EDU015813UTP01,Holy Public School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015814UTP01,Holy Suffah Public School,Education Fees,IND-UTP-Moradabad
EDU015815UTP01,Holy Trinity Church School,Education Fees,IND-UTP-Ghaziabad
EDU015816UTP01,Hope Dyson Memorial School,Education Fees,IND-UTP-Gorakhpur
EDU015817UTP01,Hope Town International School,Education Fees,IND-UTP-Kanpur Nagar
EDU015818UTP01,Howard Convent School,Education Fees,IND-UTP-Jyotiba Phule Nagar
EDU015819UTP01,I. P. E. M. International School,Education Fees,IND-UTP-Allahabad
EDU015820UTP01,I.D.J.P. Public School,Education Fees,IND-UTP-Ambedkar Nagar
EDU015821UTP01,I.G. Public School,Education Fees,IND-UTP-Muzaffarnagar
EDU015822UTP01,"Ideal Public School, Sirsaganj, Firozabad",Education Fees,IND-UTP-Firozabad
EDU015823UTP01,Iimt Academy,Education Fees,IND-UTP-Meerut
EDU015824UTP01,Immaculate Conception Convent School,Education Fees,IND-UTP-Lucknow
EDU015825UTP01,Impulse International School,Education Fees,IND-UTP-Gonda
EDU015826UTP01,Incredible Public School,Education Fees,IND-UTP-Ballia
EDU015827UTP01,India Today Convent Academy,Education Fees,IND-UTP-Saharanpur
EDU015828UTP01,Indian National Public School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015829UTP01,Indian Public School,Education Fees,IND-UTP-Jyotiba Phule Nagar
EDU015830UTP01,Indirapuram Public School,Education Fees,IND-UTP-Ghaziabad
EDU015831UTP01,Indirapuram Public School,Education Fees,IND-UTP-Ghaziabad
EDU015832UTP01,Indirapuram Public School,Education Fees,IND-UTP-Gonda
EDU015833UTP01,"Indirapuram Public School,Crossings Republik",Education Fees,IND-UTP-Ghaziabad
EDU015834UTP01,Indra Mem. Public School,Education Fees,IND-UTP-Firozabad
EDU015835UTP01,Indra Prasth Academy,Education Fees,IND-UTP-Jhansi
EDU015836UTP01,Indraprastha Global School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015837UTP01,Indraprastha Public School,Education Fees,IND-UTP-Baghpat
EDU015838UTP01,Indraprastha Public School,Education Fees,IND-UTP-Ghaziabad
EDU015839UTP01,Indraprastha Public School,Education Fees,IND-UTP-Deoria
EDU015840UTP01,Indus Global School,Education Fees,IND-UTP-Ghaziabad
EDU015841UTP01,Indus Valley Public School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015842UTP01,"Indus Valley Public School, Rath",Education Fees,IND-UTP-Banda
EDU015843UTP01,Infant Jesus School,Education Fees,IND-UTP-Saharanpur
EDU015844UTP01,Ingraham English Medium School,Education Fees,IND-UTP-Ghaziabad
EDU015845UTP01,Ingraham Institute English School,Education Fees,IND-UTP-Aligarh
EDU015846UTP01,Ingraham Institute English School,Education Fees,IND-UTP-Ghaziabad
EDU015847UTP01,Ingraham Institute Eng-Med School,Education Fees,IND-UTP-Aligarh
EDU015848UTP01,Intact Public School,Education Fees,IND-UTP-Bulandshahr
EDU015849UTP01,International Centre English School,Education Fees,IND-UTP-Kanpur Nagar
EDU015850UTP01,International Hindu School,Education Fees,IND-UTP-Varanasi
EDU015851UTP01,International Public School,Education Fees,IND-UTP-Meerut
EDU015852UTP01,Ipns Central Public School,Education Fees,IND-UTP-Varanasi
EDU015853UTP01,Iqra Model School,Education Fees,IND-UTP-Ghazipur
EDU015854UTP01,Iqra Pub School,Education Fees,IND-UTP-Azamgarh
EDU015855UTP01,Iqra Public School,Education Fees,IND-UTP-Aligarh
EDU015856UTP01,Isher Academy,Education Fees,IND-UTP-Pilibhit
EDU015857UTP01,Ishwar Chand Inter College,Education Fees,IND-UTP-Ghaziabad
EDU015858UTP01,Ivey  International School,Education Fees,IND-UTP-Firozabad
EDU015859UTP01,J B Academy Day Boarding,Education Fees,IND-UTP-Faizabad
EDU015860UTP01,J D Education Centre,Education Fees,IND-UTP-Kanpur Nagar
EDU015861UTP01,J D Public School,Education Fees,IND-UTP-Ghaziabad
EDU015862UTP01,J D S Inter National School,Education Fees,IND-UTP-Deoria
EDU015863UTP01,J D S International School,Education Fees,IND-UTP-Deoria
EDU015864UTP01,J D S Public School,Education Fees,IND-UTP-Varanasi
EDU015865UTP01,J K G International School,Education Fees,IND-UTP-Ghaziabad
EDU015866UTP01,J L Nehru Girls Public School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015867UTP01,J Milton Public School,Education Fees,IND-UTP-Firozabad
EDU015868UTP01,J P Academy,Education Fees,IND-UTP-Meerut
EDU015869UTP01,J P International School,Education Fees,IND-UTP-Bulandshahr
EDU015870UTP01,J P International School,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015871UTP01,J P Public Academy,Education Fees,IND-UTP-Etah
EDU015872UTP01,J P Public School,Education Fees,IND-UTP-Baghpat
EDU015873UTP01,J P Public School,Education Fees,IND-UTP-Bijnor
EDU015874UTP01,J S B Public School,Education Fees,IND-UTP-Etah
EDU015875UTP01,J S Memorial Public School,Education Fees,IND-UTP-Mainpuri
EDU015876UTP01,J S Public School,Education Fees,IND-UTP-Chandauli
EDU015877UTP01,J. P. Education Academy,Education Fees,IND-UTP-Farrukhabad
EDU015878UTP01,J. P. S. Public School,Education Fees,IND-UTP-Raebareli
EDU015879UTP01,J.B Academy,Education Fees,IND-UTP-Ambedkar Nagar
EDU015880UTP01,J.D. Academy,Education Fees,IND-UTP-Ghaziabad
EDU015881UTP01,J.K Mittal Academy,Education Fees,IND-UTP-Deoria
EDU015882UTP01,J.K. International Public School,Education Fees,IND-UTP-Ghaziabad
EDU015883UTP01,J.K.Convent School,Education Fees,IND-UTP-Moradabad
EDU015884UTP01,J.K.E.T. Convent School Junawai,Education Fees,IND-UTP-Budaun
EDU015885UTP01,J.K.G School,Education Fees,IND-UTP-Ghaziabad
EDU015886UTP01,J.L.N. School,Education Fees,IND-UTP-Saharanpur
EDU015887UTP01,J.P. Academy,Education Fees,IND-UTP-Baghpat
EDU015888UTP01,J.P. International,Education Fees,IND-UTP-Meerut
EDU015889UTP01,J.P.Education Acadmy,Education Fees,IND-UTP-Gorakhpur
EDU015890UTP01,J.P.S. Global Academy,Education Fees,IND-UTP-Gautam Buddha Nagar
EDU015891UTP01,J.R. Global International Junior High School,Education Fees,IND-UTP-Ghaziabad
EDU015892UTP01,J.R.M. International School,Education Fees,IND-UTP-Agra
EDU015893UTP01,J.S Public School,Education Fees,IND-UTP-Aligarh
EDU015894UTP01,J.S.G.S Public School,Education Fees,IND-UTP-Mirzapur
EDU015895UTP01,J.S.M. Educational Academy,Education Fees,IND-UTP-Mathura
EDU015896UTP01,J.S.M. Public School,Education Fees,IND-UTP-Farrukhabad
EDU015897UTP01,Jag International School,Education Fees,IND-UTP-Mathura
EDU015898UTP01,Jagat Taran Golden Jubilee School,Education Fees,IND-UTP-Allahabad
EDU015899UTP01,Jagran Public School,Education Fees,IND-UTP-Basti
EDU015900UTP01,Jagran Public School,Education Fees,IND-UTP-Lucknow
EDU015901UTP01,Jagran Public School - Noida,Education Fees,IND-UTP-Gautam Buddha Nagar
